frequency,recency,monetary,clusters
1,288,157.51,1
1,250,23.9,0
1,356,191.58,0
1,277,49.69,0
1,498,39.86,0
1,94,554.0,2
1,299,47.81,0
1,146,85.33,2
1,198,124.42,0
1,244,26.68,0
1,55,212.25,1
1,365,1351.41,1
1,48,35.36,2
1,317,94.31,0
1,461,49.0,0
1,484,198.47,0
1,268,35.0,0
1,92,33.28,2
1,36,222.62,2
1,222,173.27,1
1,329,218.1,0
1,13,76.15,2
1,398,58.59,0
1,536,159.25,0
1,123,17.87,2
1,581,45.4,1
1,456,51.84,0
1,99,186.65,1
1,54,114.85,1
1,169,114.42,0
1,233,115.35,1
1,12,2187.42,2
1,191,36.78,0
1,223,74.17,1
1,113,178.85,2
1,29,91.92,2
1,456,97.78,0
1,290,46.69,1
1,390,66.74,0
1,284,47.62,0
1,541,51.64,0
1,189,207.73,0
1,181,64.23,2
1,38,206.63,2
1,362,215.63,1
1,123,163.55,2
1,250,67.5,0
1,497,173.6,0
1,252,163.6,1
1,579,91.85,1
1,293,248.76,1
1,504,94.63,1
1,237,96.86,1
1,104,224.77,1
1,486,111.2,0
1,145,104.46000000000001,2
1,168,93.07,0
1,407,148.22,0
1,142,128.35,2
1,93,42.13,2
1,582,67.9,1
1,308,132.25,1
1,133,161.68,2
1,521,77.16,1
1,132,174.1,2
1,195,95.23,2
1,370,50.25,1
1,488,30.86,0
1,302,82.57,1
1,103,89.36,1
1,415,171.69,0
1,220,357.81,1
1,504,89.61,1
1,422,102.03,1
1,158,82.33,1
1,191,103.86,0
1,424,164.79,1
1,204,82.7,0
1,134,15.18,2
1,35,63.42,2
1,166,42.69,2
1,124,89.57,2
1,152,123.57,2
1,359,247.35999999999999,1
1,47,40.99,2
1,355,44.89,0
1,141,198.13,2
1,518,346.38,1
1,212,188.94,1
1,271,165.8,0
1,77,265.84,2
1,96,303.46,2
1,262,262.07,0
1,20,258.67,2
1,234,65.71,1
1,283,125.52,0
1,109,25.88,2
1,234,238.02,1
1,134,84.42,2
1,498,115.88,0
1,109,291.37,2
1,263,136.1,0
1,420,233.6,0
1,91,107.1,2
1,271,38.9,0
1,170,143.78,0
1,442,97.87,1
1,35,53.62,2
1,519,71.56,1
1,276,90.76,0
1,450,227.47,0
1,243,177.38,1
1,165,111.93,2
1,162,67.36,2
1,30,88.83,2
1,184,254.88,2
1,301,287.27,1
1,582,135.3,1
1,114,381.17,2
1,315,151.7,0
1,228,85.8,1
1,560,193.39,1
1,129,52.14,2
1,70,206.56,2
1,288,56.17,1
1,534,111.21,0
1,370,116.94,1
1,193,89.88,0
1,475,93.57,0
1,251,63.27,1
1,469,159.04,0
1,78,27.09,2
1,139,276.71,2
1,252,38.09,1
1,369,53.01,1
1,12,63.43,1
1,487,217.59,0
1,143,145.95,1
1,31,285.94,2
1,461,617.94,0
1,226,62.27,1
1,129,157.91,2
1,380,61.8,0
1,240,155.22,1
1,149,118.72,2
1,45,112.49,2
1,446,94.21,1
1,75,862.07,2
1,180,53.38,0
1,185,47.57,2
1,372,55.0,1
1,110,29.73,2
1,259,86.62,0
1,308,36.35,1
1,268,61.64,0
1,290,42.69,1
1,31,56.47,2
1,578,230.78,1
1,94,792.06,2
1,231,62.51,0
1,315,54.17,0
1,29,680.75,2
1,112,186.13,2
1,565,176.87,1
1,236,189.63,1
1,524,200.87,1
1,450,84.71,0
1,83,386.5,2
1,181,62.790000000000006,2
1,104,427.77,1
1,24,73.49,2
1,112,87.32,2
1,103,219.27,1
1,77,345.42,2
1,425,211.83,1
1,335,47.71,0
1,252,78.18,1
1,349,22.07,0
1,74,570.3,2
1,283,152.61,0
1,144,67.06,2
1,36,161.27,2
1,206,192.66,2
1,477,186.54,0
1,455,39.69,0
1,464,29.69,0
1,83,69.97,2
1,18,61.92,2
1,122,69.9,2
1,114,66.76,2
1,29,91.23,2
1,322,35.0,0
1,376,45.05,1
1,194,37.8,2
1,415,57.53,0
1,25,141.88,2
1,168,26.28,0
1,270,40.78,0
1,121,49.16,2
1,341,155.65,0
1,441,882.46,1
1,120,193.51,2
1,129,40.13,2
1,170,603.3,2
1,311,60.09,1
1,411,391.73,0
1,111,52.92,2
1,110,148.48,2
1,203,27.77,0
1,119,105.06,2
1,382,105.77,0
1,19,208.63,2
1,83,102.93,2
1,390,141.11,0
1,71,62.0,2
1,57,62.65,2
1,431,54.79,1
1,81,322.95,2
1,38,125.44,2
1,76,171.16,2
1,202,67.5,0
1,227,115.5,1
1,424,61.79,1
1,122,119.66,2
1,461,101.64,0
1,28,56.66,2
1,167,152.53,2
1,126,2220.32,2
1,288,35.09,1
1,163,92.35,2
1,188,1222.15,0
1,60,118.67,2
1,495,101.03,0
1,374,47.62,1
1,201,266.17,0
1,116,66.99,2
1,127,353.92,2
1,140,56.39,2
1,111,306.51,2
1,475,124.33,0
1,33,224.48,2
1,117,69.18,2
1,145,1556.7,2
1,126,69.97,2
1,350,73.34,0
1,84,44.37,2
1,10,70.07,1
1,328,185.05,0
1,370,45.0,1
1,133,55.16,2
1,165,169.87,2
1,201,208.48,0
1,287,128.5,1
1,550,114.77,0
1,543,30.95,0
1,188,53.99,0
1,80,52.58,2
1,190,65.69,0
1,105,127.88000000000001,2
1,532,32.62,0
1,432,42.59,1
1,111,51.32,2
1,371,154.69,1
1,193,215.14,0
1,309,95.11,1
1,474,95.78,0
1,229,69.61,0
1,541,60.49,0
1,125,142.88,2
1,196,122.49,0
1,137,106.9,2
1,263,268.12,0
1,526,124.18,1
1,223,61.0,1
1,408,133.85,0
1,467,132.95,0
1,197,42.09,0
1,113,76.55,2
1,28,164.63,2
1,237,267.12,1
1,68,49.31,2
1,203,61.01,0
1,498,416.87,0
1,336,117.85,0
1,37,128.42,2
1,274,101.73,0
1,139,102.27,2
1,380,158.53,0
1,283,86.15,0
1,499,82.34,0
1,32,30.78,2
1,174,33.23,1
1,161,214.28,2
1,441,143.1,1
1,146,98.34,2
1,589,331.21,1
1,37,86.99,2
1,77,40.27,2
1,558,31.84,0
1,165,77.29,2
1,266,1783.7,0
1,58,138.5,2
1,235,232.53,1
1,182,136.89,2
1,419,73.83,0
1,230,83.41,1
1,208,256.5,0
1,251,33.45,1
1,308,132.94,1
1,16,60.42,2
1,33,156.15,2
1,424,213.38,1
1,169,64.23,0
1,116,43.18,2
1,27,119.8,2
1,290,415.54,1
1,13,95.64,2
1,83,210.48,2
1,408,117.71,0
1,444,72.14,1
1,149,68.75,2
1,233,71.72,1
1,30,59.22,2
1,267,438.53,0
1,311,46.0,1
1,215,140.55,1
1,587,71.71,1
1,273,102.64,0
1,232,24.01,0
1,267,70.27,0
1,147,139.15,2
1,64,126.9,2
1,50,40.27,2
1,26,237.82999999999998,2
1,78,113.26,2
1,14,694.7,2
1,280,115.35,0
1,347,128.02,0
1,466,248.94,0
1,60,155.66,2
1,43,129.19,2
1,413,97.81,0
1,511,33.47,1
1,11,63.01,2
1,199,119.48,0
1,58,34.95,2
1,194,71.92,2
1,244,35.69,0
1,134,178.49,2
1,37,121.72,2
1,453,37.6,0
1,117,226.72,2
1,313,75.04,1
1,30,96.65,2
1,46,664.83,2
1,139,47.23,2
1,123,2027.26,2
1,525,86.81,1
1,155,65.22,2
1,120,126.64,2
1,119,26.69,2
1,150,350.77,2
1,42,197.58,2
1,155,93.5,2
1,243,42.1,1
1,306,68.1,1
1,393,76.36,0
1,18,69.48,2
1,381,345.55,0
1,111,215.16,2
1,213,257.49,1
1,455,71.14,0
1,284,51.75,0
1,33,34.32,2
1,64,148.02,2
1,252,291.28,1
1,190,86.02,0
1,26,161.89,2
1,293,171.01,1
1,74,27.35,2
1,51,73.15,2
1,45,295.2,2
1,569,350.93,1
1,516,119.39,1
1,179,98.39,2
1,331,61.88,0
1,403,86.02,0
1,20,151.83,2
1,295,96.8,1
1,197,43.0,0
1,27,47.53,2
1,264,55.24,0
1,202,312.49,0
1,468,307.11,0
1,285,140.49,0
1,267,305.27,0
1,224,97.62,1
1,381,136.5,0
1,243,143.2,1
1,197,111.8,0
1,235,76.89,1
1,297,344.61,0
1,124,244.45,2
1,26,104.11,2
1,18,25.78,2
1,285,27.77,0
1,169,183.65,0
1,211,45.0,1
1,481,187.94,0
1,184,268.48,2
1,442,143.36,1
1,223,85.24,1
1,225,131.57,1
1,75,193.82,2
1,33,63.89,2
1,109,88.89,2
1,92,157.32,2
1,273,84.14,0
1,522,148.1,1
1,391,88.01,0
1,408,87.96,0
1,236,94.91,1
1,473,76.69,0
1,475,75.08,0
1,21,77.25,2
1,283,178.27,0
1,241,101.73,1
1,538,186.2,0
1,294,92.78,1
1,16,52.84,2
1,419,118.93,0
1,219,16.84,1
1,188,100.58,0
1,389,39.75,0
1,141,82.12,2
1,153,46.39,2
1,33,211.31,2
1,332,250.09,1
1,532,48.71,0
1,399,40.62,0
1,245,206.87,1
1,253,89.17,1
1,449,82.73,0
1,399,54.05,0
1,475,49.0,0
1,272,160.2,0
1,85,91.23,2
1,303,453.5,1
1,422,47.59,1
1,144,100.44,2
1,365,152.20999999999998,1
1,176,54.95,2
1,362,52.24,1
1,71,73.49,2
1,155,141.82,2
1,198,100.53,0
1,380,178.27,0
1,40,39.88,2
1,537,59.42,0
1,95,120.74,2
1,273,100.25,0
1,138,69.18,2
1,178,48.78,2
1,72,64.63,2
1,80,123.54,2
1,78,88.92,2
1,144,188.51,2
1,71,88.74,2
1,234,142.24,1
1,296,279.7,0
1,87,347.19,2
1,382,273.22,0
1,309,233.13,1
1,170,52.29,0
1,43,23.78,2
1,268,136.6,0
1,320,124.34,0
1,136,57.23,2
1,183,248.22,2
1,71,47.29,2
1,281,167.72,0
1,154,272.63,2
1,305,312.42,1
1,578,139.89,1
1,110,230.16,2
1,244,96.8,0
1,45,118.35,2
1,89,80.51,2
1,276,112.83,0
1,145,63.23,2
1,135,259.56,2
1,134,232.97,2
1,122,110.0,2
1,106,187.63,1
1,241,115.94,1
1,153,80.02,2
1,396,553.47,0
1,31,91.23,2
1,243,622.64,1
1,523,99.6,1
1,559,27.86,0
1,63,160.05,2
1,446,144.12,1
1,70,26.38,2
1,197,207.67,0
1,426,97.87,1
1,367,89.97,1
1,147,370.52,2
1,179,175.08,0
1,158,223.68,1
1,280,59.81,0
1,46,571.85,2
1,174,229.25,1
1,30,126.47,2
1,29,36.36,2
1,101,141.34,1
1,94,158.42,2
1,115,44.54,2
1,77,32.44,2
1,54,183.25,1
1,406,462.56,0
1,238,69.54,1
1,87,90.46,2
1,152,175.22,2
1,362,145.29,1
1,210,224.39,1
1,194,125.25,2
1,347,197.58,0
1,208,76.98,0
1,216,237.48,1
1,229,106.87,0
1,399,98.23,0
1,31,195.54,2
1,459,118.25,0
1,91,124.7,2
1,107,88.02,1
1,172,98.16,0
1,259,226.14,0
1,231,44.09,0
1,71,161.35,2
1,231,117.85,0
1,64,315.82,2
1,323,68.0,0
1,389,62.27,0
1,283,137.53,0
1,166,192.8,2
1,36,68.35,2
1,464,66.27,0
1,148,127.32,2
1,335,241.61,0
1,25,89.3,2
1,539,78.2,0
1,282,113.56,0
1,420,33.78,0
1,50,233.51,2
1,388,514.6,0
1,265,25.5,0
1,166,46.88,2
1,181,220.43,2
1,19,257.37,2
1,496,217.61,0
1,80,110.78999999999999,2
1,266,55.91,0
1,372,65.78,1
1,33,58.28,2
1,236,105.38,1
1,291,31.61,1
1,142,93.64,2
1,185,114.26,2
1,225,42.58,1
1,31,914.27,2
1,114,125.43,2
1,265,116.24,0
1,211,119.25,1
1,159,521.37,1
1,190,91.96,0
1,18,114.49,2
1,557,115.33,1
1,274,91.18,0
1,295,127.01,1
1,510,112.08,1
1,387,96.88,1
1,48,70.48,2
1,260,126.08,0
1,336,157.35,0
1,317,231.12,0
1,580,226.88,1
1,96,393.08,2
1,324,131.18,0
1,36,76.51,2
1,29,69.07,2
1,27,109.72,2
1,161,224.36,2
1,555,124.44,1
1,71,112.09,2
1,52,62.39,2
1,73,24.17,2
1,330,274.89,0
1,142,141.86,2
1,382,163.44,0
1,192,221.79,2
1,111,234.41,2
1,293,122.51,1
1,195,242.98,0
1,412,77.57,0
1,24,239.57,2
1,243,45.78,1
1,245,92.57,1
1,519,283.66,1
1,191,37.27,0
1,176,216.29,2
1,305,44.0,1
1,323,238.81,0
1,150,243.04,2
1,283,35.7,0
1,279,70.72,0
1,449,264.49,0
1,555,24.86,1
1,284,160.51,0
1,133,275.9,2
1,79,269.93,2
1,168,133.25,0
1,265,66.79,0
1,201,292.28,0
1,316,132.57,0
1,157,111.38,1
1,326,170.17,0
1,338,198.57,0
1,221,151.01,1
1,29,43.69,2
1,219,45.09,1
1,342,56.37,0
1,196,201.84,0
1,154,171.87,2
1,134,66.05,2
1,372,128.95,1
1,557,91.82,1
1,193,147.97,0
1,205,45.09,1
1,26,108.43,2
1,297,46.0,0
1,125,47.38,2
1,62,49.31,2
1,326,62.0,0
1,54,161.9,1
1,449,397.41,0
1,70,187.98,2
1,190,210.6,0
1,438,77.7,1
1,174,56.22,1
1,502,36.04,1
1,87,240.6,2
1,412,44.0,0
1,119,116.82,2
1,237,63.27,1
1,522,61.76,1
1,283,138.53,0
1,227,315.73,1
1,225,136.6,1
1,132,43.93,2
1,331,156.22,0
1,210,188.73,1
1,19,256.47,2
1,46,30.0,2
1,21,42.89,2
1,30,81.14,2
1,183,246.04,2
1,257,305.27,0
1,450,54.0,0
1,169,57.38,0
1,67,44.7,2
1,25,819.78,2
1,133,38.29,2
1,35,670.77,2
1,331,126.23,0
1,355,92.02,0
1,124,57.29,2
1,107,123.56,1
1,90,213.73,2
1,288,58.65,1
1,208,122.5,0
1,124,45.05,2
1,26,66.03,2
1,28,22.77,2
1,215,34.0,1
1,84,65.35,2
1,99,45.05,1
1,30,87.3,2
1,286,127.92,0
1,257,60.35,0
1,232,37.77,0
1,393,98.51,0
1,255,91.18,1
1,385,131.72,0
1,169,37.61,0
1,154,47.29,2
1,325,210.11,0
1,174,25.38,1
1,238,69.16,1
1,39,82.96,2
1,184,67.53,2
1,274,96.02,0
1,214,407.48,1
1,47,105.3,2
1,238,124.21,1
1,584,66.9,1
1,42,113.33,2
1,120,36.96,2
1,40,132.7,2
1,140,47.74,2
1,193,67.3,0
1,333,97.03,0
1,471,95.01,0
1,32,211.87,2
1,272,160.76,0
1,225,92.57,1
1,365,73.34,1
1,523,45.86,1
1,503,55.95,1
1,50,252.27,2
1,169,55.36,0
1,413,223.69,0
1,26,37.15,2
1,108,124.41,1
1,168,165.18,0
1,202,237.69,0
1,437,227.27,1
1,170,86.08,0
1,287,190.48,1
1,183,165.95,2
1,359,258.99,1
1,470,221.19,0
1,411,189.9,0
1,192,78.28,2
1,452,19.77,0
1,122,337.11,2
1,463,126.3,0
1,373,89.17,1
1,248,50.0,1
1,230,157.88,1
1,35,122.55,2
1,91,99.52,2
1,463,63.82,0
1,66,868.12,2
1,221,519.74,1
1,17,90.5,2
1,224,307.68,1
1,130,301.37,2
1,503,50.86,1
1,218,156.24,1
1,334,41.09,0
1,372,136.46,1
1,366,63.1,1
1,126,92.5,2
1,387,33.61,1
1,211,165.3,1
1,550,41.64,0
1,90,78.2,2
1,93,264.47,2
1,141,49.05,2
1,85,123.75,2
1,264,79.56,0
1,12,596.77,2
1,246,130.03,1
1,567,139.07,1
1,575,69.79,1
1,284,87.72,0
1,207,45.09,0
1,206,67.5,2
1,248,50.0,1
1,447,145.5,0
1,133,130.21,2
1,182,30.88,2
1,84,169.1,2
1,30,199.67999999999998,2
1,412,55.0,0
1,266,63.6,0
1,21,197.58,2
1,26,53.47,2
1,407,56.78,0
1,186,46.75,2
1,344,76.65,0
1,510,250.01,1
1,293,238.69,1
1,436,76.66,1
1,156,120.53,1
1,426,143.29,1
1,162,92.35,2
1,270,95.02,0
1,55,112.34,1
1,194,35.72,2
1,160,32.39,0
1,19,50.05,2
1,184,428.78,2
1,544,19.86,0
1,34,31.93,2
1,280,117.94,0
1,230,54.6,1
1,129,199.0,2
1,407,139.62,0
1,309,116.94,1
1,83,55.43,2
1,47,66.67,2
1,324,320.11,0
1,71,168.05,2
1,350,840.48,0
1,31,34.23,2
1,366,1942.0,1
1,191,58.17,0
1,65,81.23,2
1,59,57.07,2
1,552,38.06,0
1,33,54.37,2
1,169,198.78,0
1,37,129.49,2
1,105,102.7,2
1,563,103.79,1
1,160,73.26,0
1,496,103.79,0
1,80,129.59,2
1,278,52.0,0
1,432,105.28,1
1,469,123.99,0
1,21,269.65,2
1,126,171.0,2
1,192,43.98,2
1,109,201.99,2
1,186,115.78,2
1,215,113.35,1
1,172,171.22,0
1,12,78.12,1
1,189,312.07,0
1,341,50.1,0
1,233,116.94,1
1,113,68.55,2
1,358,168.81,0
1,197,251.09,0
1,139,59.34,2
1,78,52.26,2
1,81,25.99,2
1,367,65.6,1
1,181,198.74,2
1,254,101.73,1
1,505,1488.14,1
1,503,161.18,1
1,372,72.88,1
1,184,188.68,2
1,135,37.75,2
1,31,48.33,2
1,270,256.43,0
1,41,235.7,2
1,111,69.9,2
1,393,65.05,0
1,164,269.21,2
1,344,22.1,0
1,51,32.7,2
1,462,63.13,0
1,85,340.12,2
1,503,44.42,1
1,25,38.23,2
1,276,146.66,0
1,24,123.34,2
1,313,723.72,1
1,97,67.87,2
1,25,223.3,2
1,557,56.58,1
1,474,66.64,0
1,151,122.46,2
1,284,245.82,0
1,415,110.12,0
1,376,102.87,1
1,317,103.37,0
1,127,258.96,2
1,223,34.8,1
1,586,96.54,1
1,71,340.24,2
1,155,171.02,2
1,259,96.49,0
1,223,63.6,1
1,202,106.38,0
1,33,72.21,2
1,277,240.68,0
1,176,305.33,2
1,159,150.21,1
1,113,28.13,2
1,216,50.7,1
1,463,117.16,0
1,395,74.64,0
1,425,171.22,1
1,28,200.33,2
1,53,217.86,1
1,462,224.95,0
1,397,44.0,0
1,277,255.97,0
1,113,78.19,2
1,442,55.78,1
1,284,106.29,0
1,77,58.74,2
1,284,101.73,0
1,124,137.23,2
1,338,89.17,0
1,328,397.3,0
1,227,76.02,1
1,219,206.92,1
1,429,116.94,1
1,342,162.24,0
1,444,347.84,1
1,111,64.93,2
1,115,59.06,2
1,276,266.4,0
1,27,168.75,2
1,232,75.07,0
1,522,266.85,1
1,314,563.17,1
1,545,55.96,0
1,494,65.67,0
1,142,113.2,2
1,552,254.74,0
1,268,35.69,0
1,48,413.17,2
1,267,238.69,0
1,20,97.35,2
1,182,175.64,2
1,123,165.11,2
1,90,40.23,2
1,592,36.82,1
1,118,162.89,2
1,173,132.36,2
1,421,115.45,0
1,694,116.16,1
1,586,317.37,1
1,477,76.95,0
1,25,306.99,2
1,185,121.09,2
1,47,38.14,2
1,59,138.16,2
1,67,68.44,2
1,208,81.11,0
1,277,137.24,0
1,140,112.9,2
1,132,150.02,2
1,282,54.17,0
1,285,135.49,0
1,209,58.62,0
1,469,37.08,0
1,112,87.32,2
1,282,154.55,0
1,178,78.35,2
1,395,32.91,0
1,568,33.1,1
1,143,49.22,1
1,150,35.77,2
1,371,1232.85,1
1,121,372.06,2
1,190,153.2,0
1,239,122.47,1
1,233,345.18,1
1,206,35.0,2
1,481,65.54,0
1,206,38.1,2
1,112,93.82,2
1,448,115.45,0
1,72,97.66,2
1,43,31.11,2
1,70,76.61,2
1,134,197.81,2
1,257,162.64,0
1,161,119.74,2
1,475,39.75,0
1,342,329.98,0
1,578,1323.79,1
1,78,43.27,2
1,295,164.24,1
1,182,643.19,2
1,127,212.4,2
1,190,367.12,0
1,355,297.62,0
1,214,99.74,1
1,72,32.37,2
1,328,133.2,0
1,171,123.53,2
1,236,268.48,1
1,206,92.69,2
1,292,54.07,0
1,175,309.85,2
1,13,116.62,2
1,536,39.1,0
1,202,51.69,0
1,72,47.22,2
1,516,86.22,1
1,227,177.49,1
1,19,52.26,2
1,447,27.77,0
1,60,51.3,2
1,256,44.09,0
1,101,63.29,1
1,260,121.69,0
1,124,45.39,2
1,518,218.04,1
1,274,67.02,0
1,347,28.0,0
1,481,37.24,0
1,360,304.35,1
1,60,91.78,2
1,147,67.7,2
1,52,167.15,2
1,72,106.5,2
1,49,125.53,2
1,311,116.85,1
1,226,192.39,1
1,353,41.11,0
1,43,83.14,2
1,84,47.29,2
1,232,38.8,0
1,330,27.33,0
1,230,740.03,1
1,264,43.78,0
1,480,223.7,0
1,148,28.23,2
1,449,35.0,0
1,220,234.05,1
1,474,95.78,0
1,373,88.72,1
1,195,838.76,0
1,45,202.91,2
1,226,43.77,1
1,462,149.4,0
1,112,147.31,2
1,317,198.82,0
1,382,86.64,0
1,210,153.2,1
1,169,154.94,0
1,61,199.3,2
1,216,170.71,1
1,119,244.05,2
1,600,75.53,1
1,17,95.56,2
1,323,125.42,0
1,85,249.7,2
1,24,98.22,2
1,239,323.68,1
1,111,330.13,2
1,95,117.74,2
1,26,183.49,2
1,210,162.36,1
1,119,218.91,2
1,100,373.74,1
1,294,40.6,1
1,320,229.34,0
1,299,84.15,0
1,459,112.42,0
1,331,407.67,0
1,309,115.15,1
1,220,50.05,1
1,58,145.48000000000002,2
1,529,70.93,0
1,43,90.99,2
1,268,267.9,0
1,57,79.32,2
1,354,98.03,0
1,513,38.04,1
1,79,65.44,2
1,434,74.63,1
1,42,36.16,2
1,309,111.02,1
1,214,188.94,1
1,69,134.55,2
1,253,107.95,1
1,229,66.11,0
1,120,30.18,2
1,34,125.69,2
1,447,130.0,0
1,287,38.72,1
1,94,415.29,2
1,186,65.11,2
1,413,151.09,0
1,300,57.59,0
1,280,181.24,0
1,472,92.84,0
1,72,144.99,2
1,171,28.19,2
1,358,982.85,1
1,145,71.53,2
1,187,44.69,0
1,284,57.09,0
1,112,163.24,2
1,144,32.38,2
1,170,180.61,0
1,576,609.24,1
1,305,127.23,1
1,483,101.44,0
1,70,103.48,2
1,392,53.1,0
1,132,345.38,2
1,269,59.69,1
1,273,175.56,0
1,138,26.61,2
1,511,146.09,1
1,358,170.28,0
1,384,82.24,0
1,279,162.99,0
1,133,48.13,2
1,93,124.5,2
1,186,142.21,2
1,177,110.32,2
1,55,267.76,1
1,175,124.7,2
1,213,87.55,1
1,283,120.05,0
1,178,33.92,2
1,188,205.43,0
1,308,43.1,1
1,334,70.72,0
1,359,58.59,1
1,304,1017.52,1
1,19,73.71,2
1,450,97.71,0
1,201,155.22,0
1,179,82.03,2
1,89,95.33,2
1,119,88.22,2
1,447,74.55,0
1,116,228.78,2
1,209,126.43,0
1,241,33.1,1
1,188,206.84,0
1,186,136.5,2
1,430,630.99,1
1,243,163.25,1
1,341,221.79,0
1,219,63.27,1
1,154,43.13,2
1,411,296.61,0
1,117,198.13,2
1,319,60.63,0
1,413,73.34,0
1,239,114.33,1
1,54,193.22,1
1,210,40.78,1
1,77,162.44,2
1,586,141.52,1
1,218,48.91,1
1,198,45.01,0
1,27,130.01,2
1,462,145.3,0
1,364,35.0,1
1,375,54.77,1
1,316,396.32,0
1,275,66.06,0
1,114,87.32,2
1,89,116.06,2
1,178,288.84,2
1,353,27.68,0
1,98,67.93,2
1,336,100.21,0
1,182,63.37,2
1,19,43.41,2
1,183,90.88,2
1,262,87.94,0
1,477,1023.44,0
1,557,137.14,1
1,34,41.16,2
1,399,44.09,0
1,166,607.57,2
1,206,210.99,2
1,263,62.23,0
1,321,264.38,0
1,375,134.21,1
1,64,57.07,2
1,505,232.14,1
1,483,77.03,0
1,121,63.13,2
1,483,110.83,0
1,147,46.23,1
1,180,20.29,0
1,333,115.16,0
1,75,56.1,2
1,259,57.68,0
1,324,89.42,0
1,151,35.77,2
1,147,54.43,1
1,171,36.22,2
1,162,173.53,2
1,590,651.84,1
1,289,59.6,1
1,43,298.61,2
1,280,104.66,0
1,275,156.41,0
1,330,142.10000000000002,0
1,90,28.03,2
1,265,51.11,0
1,219,286.59,1
1,502,394.52,1
1,232,89.88,0
1,348,43.68,0
1,267,185.94,0
1,201,170.71,0
1,62,55.36,2
1,412,72.57,0
1,155,67.93,2
1,181,133.67,2
1,421,520.65,0
1,324,710.23,0
1,438,81.16,1
1,499,54.34,0
1,252,25.77,1
1,270,1172.45,0
1,177,66.23,2
1,153,92.83,2
1,86,49.03,2
1,60,155.63,2
1,120,160.66,2
1,320,68.12,0
1,431,62.05,1
1,134,29.38,2
1,43,88.29,2
1,145,374.07,2
1,277,109.38,0
1,230,67.65,1
1,156,137.04,1
1,28,151.83,2
1,420,74.72,0
1,280,58.98,0
1,152,47.4,2
1,260,672.41,0
1,225,400.18000000000006,1
1,123,140.88,2
1,36,140.02,2
1,322,32.92,0
1,279,92.35,0
1,89,127.52,2
1,200,147.8,0
1,278,24.1,0
1,169,330.11,0
1,75,87.36,2
1,278,127.92,0
1,192,90.17,2
1,288,124.27,1
1,37,98.65,2
1,248,191.14,1
1,292,56.78,0
1,259,117.16,0
1,119,228.95,2
1,279,36.78,0
1,88,173.01,2
1,476,54.0,0
1,382,95.3,0
1,510,96.2,1
1,134,209.06,2
1,303,93.76,1
1,157,58.54,1
1,518,126.07,1
1,112,150.04,2
1,151,85.88,2
1,290,203.74,1
1,479,204.45,0
1,141,151.82,2
1,562,105.74,1
1,181,47.13,2
1,323,147.15,0
1,210,47.11,1
1,577,74.49,1
1,103,16.29,1
1,321,224.39,0
1,379,241.76,0
1,482,105.74,0
1,84,106.76,2
1,205,147.97,2
1,574,81.78,1
1,195,150.15,0
1,452,61.59,0
1,15,97.69,2
1,144,104.47,2
1,540,146.21,0
1,28,31.32,2
1,549,53.95,0
1,237,102.64,1
1,342,45.0,0
1,29,184.78,2
1,502,155.4,1
1,24,111.56,2
1,275,201.82,0
1,468,286.34,0
1,22,123.85,2
1,318,78.62,0
1,134,162.55,2
1,339,1653.6,0
1,284,24.3,0
1,207,42.69,0
1,35,56.29,2
1,283,116.94,0
1,49,129.86,2
1,287,84.59,1
1,573,18.71,1
1,66,26.9,2
1,20,89.48,2
1,498,115.81,0
1,241,27.68,1
1,92,53.78,2
1,154,815.43,2
1,151,130.7,2
1,64,120.98,2
1,123,98.3,2
1,124,64.03,2
1,335,69.81,0
1,136,212.83,2
1,695,48.55,1
1,64,33.72,2
1,93,46.29,2
1,49,329.26,2
1,90,58.34,2
1,535,49.42,0
1,218,117.01,1
1,386,122.52,0
1,141,118.48,2
1,118,42.05,2
1,285,515.12,0
1,485,42.010000000000005,0
1,506,155.67,1
1,203,267.89,0
1,334,293.36,0
1,547,406.87,0
1,89,191.09,2
1,62,147.4,2
1,238,407.22,1
1,211,47.69,1
1,17,142.32,2
1,280,58.01,0
1,182,36.84,2
1,83,35.85,2
1,128,318.23,2
1,64,103.26,2
1,190,63.1,0
1,284,252.34,0
1,237,234.08,1
1,381,77.57,0
1,285,59.63,0
1,132,84.24,2
1,537,80.77,0
1,239,654.41,1
1,19,70.07,2
1,141,264.18,2
1,373,53.4,1
1,270,38.93,0
1,23,85.55,2
1,35,117.45,2
1,176,78.91,2
1,119,168.92,2
1,429,71.62,1
1,384,64.62,0
1,65,874.33,2
1,170,44.29,0
1,90,70.27,2
1,541,115.9,0
1,126,574.36,2
1,162,50.83,2
1,284,27.77,0
1,270,58.79,0
1,193,329.83,0
1,123,72.68,2
1,195,137.35,0
1,576,38.42,1
1,222,38.28,1
1,273,243.0,0
1,275,50.1,0
1,19,52.57,2
1,202,72.10000000000001,0
1,33,32.33,2
1,418,165.57,0
1,78,692.59,2
1,79,173.68,2
1,355,91.78,0
1,412,188.2,0
1,481,32.01,0
1,487,265.95,0
1,426,44.59,1
1,512,57.1,1
1,193,29.47,0
1,344,361.09000000000003,0
1,128,119.12,2
1,563,215.7,1
1,69,284.36,2
1,184,238.65,2
1,306,98.51,1
1,338,142.06,0
1,87,141.53,2
1,173,112.99,2
1,15,119.89,2
1,263,76.66,0
1,125,21.38,2
1,61,124.98,2
